ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,NSS,prob
164.46052712527,-59.28544165556,1.9277,0.0541,-19.081,0.056,5.845,0.054,0.00795,0,2.754,14.985406, 1.223657,0,0.84
164.47283021033,-59.27012611204,1.9486,0.1322,-15.446,0.147,3.617,0.125,0.0303,93,5.446,14.930421, 1.491341,0,0.84
164.37793602373,-59.2618858707,1.8616,0.2227,-5.207,0.232,2.551,0.223,0.033,9,2.422,17.72976, 2.464792,0,0.7
164.32471931683,-59.23680406725,1.9134,0.047,-7.609,0.048,2.022,0.043,0.00891,8,1.717,15.551694, 1.760564,0,0.84
164.33474221805,-59.25051756154,2.0398,0.3168,-9.926,0.323,3.747,0.314,0.0974,60,14.026,15.855554, 0.982456,0,0.84
164.19150463672,-59.39672214822,3.3375,0.4644,-8.463,0.49,2.111,0.527,0.143,38,14.47,15.917065, 1.379090,0,0.84
164.07213770848,-59.39879453391,3.1361,0.0236,-19.392,0.027,-2.126,0.024,0.0214,16,2.325,13.115998, 1.227877,0,0.74
164.02931182202,-59.38313846878,1.9741,0.073,-10.175,0.081,5.954,0.069,0.0329,0,1.286,17.197147, 2.402512,0,0.84
164.00439573909,-59.37025980667,2.7049,0.0105,-17.892,0.011,-1.457,0.011,0.0117,0,0.974,13.105272, 1.207807,0,0.84
164.10465547341,-59.352135432,1.5149,0.0416,-18.778,0.048,0.123,0.05,0.0211,0,2.192,14.464375,         ,0,0.84
164.10408740277,-59.35180536684,1.4837,0.013,-18.498,0.014,0.197,0.014,0.0159,7,1.098,13.042692, 0.851165,0,0.84
164.03384159531,-59.35852243363,2.6807,0.0184,-20.413,0.02,3.939,0.019,0.0123,12,0.948,10.023264, 0.547530,0,0.74
164.03870711804,-59.29310872603,2.129,0.0465,-14.255,0.049,-1.582,0.046,0.0154,0,0.944,16.814798, 2.302625,0,0.84
164.11829100629,-59.2734680806,1.941,0.0143,-11.929,0.016,10.645,0.014,0.00768,0,0.972,13.896752, 1.055800,0,0.84
164.07435428205,-59.2477016493,1.6547,0.0384,-18.699,0.042,-2.358,0.039,0.0111,0,0.974,16.474905, 1.699043,0,0.84
164.04873160508,-59.25505086163,1.9452,0.0947,0.312,0.102,4.75,0.091,0.00644,0,1.018,17.88163, 2.359951,0,0.54
163.86954274571,-59.33413601775,2.8049,0.0199,-18.098,0.023,-1.514,0.022,0.0139,3,0.902,10.357255, 0.317344,0,0.82
163.90249940954,-59.33879237699,2.8027,0.2111,-3.937,0.236,5.175,0.207,0.0964,62,4.958,17.06707, 2.083861,0,0.84
163.88387680833,-59.31989729241,2.7246,0.0317,-18.126,0.038,-1.168,0.036,0.00629,1,1.165,15.760086, 2.083266,0,0.84
163.91633425918,-59.31041454848,1.4589,0.023,-16.71,0.026,-4.412,0.025,0.0182,0,1.042,15.417129, 1.216818,0,0.72
163.9074356922,-59.28986562516,1.2198,0.029,-22.239,0.034,-5.825,0.029,0.0154,0,0.961,15.845387, 1.168675,0,0.54
163.78796431837,-59.31382126816,2.1097,0.0118,-16.127,0.013,12.224,0.012,0.00858,12,1.11,12.551677, 0.823134,0,0.84
163.78371335578,-59.28003862393,2.0913,0.031,-4.114,0.033,16.955,0.031,0.00634,0,0.973,16.132086, 1.646648,0,0.66
163.79196136628,-59.21158188244,1.8189,0.081,-15.618,0.083,-0.334,0.082,0.0176,0,1.017,17.783468, 2.429594,0,0.84
163.98576537643,-59.25699793297,2.4354,0.5506,-7.345,0.608,7.705,0.56,0.202,56,14.952,16.741001, 1.423936,0,0.84
163.98104293284,-59.21786100756,2.0184,0.4348,-5.863,0.459,0.495,0.404,0.204,78,19.958,15.246079, 0.955827,0,0.56
163.92338527612,-59.17278934928,1.6149,0.0138,-10.875,0.015,2.993,0.014,0.0119,0,0.979,13.901431, 0.891926,0,0.84
163.85113868121,-59.12335009574,2.0954,0.0102,-20.95,0.011,4.834,0.01,0.0155,0,0.84,12.306301, 0.781107,0,0.78
164.22805562366,-59.25777591345,1.3648,0.0219,-15.051,0.022,-0.011,0.022,0.0174,0,0.938,14.950821, 1.095780,0,0.94
164.21765039201,-59.16719382866,1.9701,0.3098,-8.325,0.345,7.777,0.305,0.0402,60,7.181,16.552341, 1.697105,0,0.78
164.15188449197,-59.23417530794,1.417,0.0529,-9.502,0.057,3.014,0.051,0.00996,1,0.988,17.053526, 1.819876,0,0.68
164.15499341172,-59.22861228768,1.6294,0.0813,-3.17,0.087,13.224,0.083,0.00431,0,0.968,17.800615, 2.277012,0,0.68
164.17207323267,-59.19858748259,1.7499,0.2231,-8.551,0.247,2.764,0.198,0.118,52,8.517,15.849983, 1.145675,0,0.8
164.09562977249,-59.21356612546,1.9276,0.0528,-7.288,0.06,-0.26,0.053,0.0133,1,0.999,17.003916, 1.951242,0,0.7
164.11289204623,-59.17838954739,1.4679,0.0152,-24.726,0.017,1.215,0.015,0.0172,0,0.936,14.091283, 0.909012,0,0.5
164.08615647125,-59.16155356462,1.7002,0.0218,-17.32,0.023,6.955,0.021,0.0161,5,1.057,15.089807, 1.277433,0,0.84
164.1958718925,-59.16797336864,1.6671,0.2177,-3.511,0.248,4.57,0.22,0.0345,55,5.665,16.712654, 1.471694,0,0.52
164.30567972849,-59.16131449799,1.4013,0.0424,-9.423,0.047,2.654,0.041,0.0161,0,1.061,16.471155, 1.487790,0,0.72
164.23914138379,-59.13561980866,1.9419,0.1032,-15.741,0.113,-0.079,0.11,0.0944,0,1.369,17.69268, 2.562800,0,0.84
164.32628436274,-59.0978263655,1.5504,0.062,-9.079,0.087,4.462,0.059,0.0379,38,2.756,12.966374,         ,0,0.94
164.32639726007,-59.09819806255,1.6826,0.018,-8.483,0.019,4.562,0.017,0.0161,5,0.853,9.828217, 0.095862,0,0.84
164.15187003715,-59.12240614179,2.8623,0.4322,-15.598,0.472,4.214,0.427,0.123,71,19.965,15.580354, 1.166964,0,0.8
164.22763500455,-59.08017305843,1.5628,0.0108,-21.341,0.012,-0.904,0.01,0.0172,0,0.848,12.85038, 1.013409,0,0.84
164.15618578049,-59.0464565235,2.5955,0.01,-3.526,0.011,4.828,0.01,0.0177,0,0.714,11.929337, 0.708003,0,0.84
164.18967627173,-59.04428104101,1.8228,0.0663,-9.415,0.077,5.522,0.062,0.0152,0,2.664,15.422392, 1.542838,1,0.84
164.05051939391,-59.18087158952,1.472,0.1793,-10.186,0.191,1.007,0.163,0.0781,0,2.037,17.7901, 2.179695,0,0.56
163.99614103477,-59.15257900991,1.7168,0.025,-6.903,0.028,6.908,0.025,0.00721,0,0.96,15.461961, 1.289633,0,0.84
163.99337746291,-59.11730475765,2.1705,0.0428,-10.743,0.043,5.537,0.041,0.0113,0,1.01,16.478664, 1.897051,0,0.84
163.92223222698,-59.0871725453,1.3408,0.0295,-16.435,0.033,0.552,0.028,0.017,0,0.943,15.879765, 1.262098,0,0.68
163.93051818944,-59.0887417933,1.4285,0.0205,-9.966,0.024,5.66,0.019,0.0195,0,0.968,14.872984, 1.089037,0,0.68
164.07475451424,-59.04220694566,2.9895,0.107,-24.235,0.112,-8.209,0.101,0.0125,0,1.076,17.94787, 2.786776,0,0.7
164.00627807931,-59.05597940089,5.8922,0.0111,-17.829,0.011,-4.539,0.01,0.0143,0,0.748,10.456152, 0.760485,0,0.66
164.01043824985,-59.03826100894,3.1626,0.0977,-13.797,0.102,5.53,0.09,0.0142,1,1.005,17.992983, 2.927252,0,0.82
163.94879150919,-59.02694187852,1.6388,0.015,-22.653,0.017,4.309,0.016,0.0141,0,0.975,14.011342, 0.908870,0,0.5
163.91630494132,-59.00187638552,2.5935,0.0102,-22.537,0.011,0.325,0.01,0.0104,0,0.85,12.469818, 0.837389,0,0.74
164.00312883256,-58.98110292701,1.3221,0.0924,-11.37,0.101,2.502,0.093,0.0344,6,1.36,17.504114, 1.695999,0,0.72
163.95671326078,-58.95303146216,1.6543,0.0163,-6.619,0.017,4.662,0.016,0.00922,1,1.031,14.344961, 0.950889,0,0.98
164.77723971752,-59.23436033213,1.683,0.0117,-4.519,0.012,5.404,0.012,0.0175,0,0.953,12.165295, 0.733854,0,0.98
164.78242823137,-59.22353057014,1.3193,0.0827,-17.85,0.089,1.378,0.082,0.0112,0,1.007,17.788834, 2.077877,0,0.56
164.77357234763,-59.16843107605,2.1336,0.0421,-10.213,0.045,5.817,0.043,0.0398,1,1.381,7.669798,-0.096045,0,0.84
164.70855445741,-59.19912312619,2.4944,0.0234,-12.847,0.024,4.513,0.024,0.0139,0,1.134,15.105515, 1.529119,0,0.84
164.69655890545,-59.18192534885,2.1787,0.1044,-10.859,0.107,6.162,0.106,0.0334,0,1.397,17.562954, 2.458643,0,0.84
164.86673514547,-59.18406459234,2.2329,0.0901,-10.095,0.096,5.645,0.093,0.0032,0,1.025,17.929962, 2.388929,0,0.84
164.8369849652,-59.1458645179,1.4442,0.0181,-11.57,0.02,2.941,0.02,0.0101,0,1.298,13.938909, 0.856523,0,0.98
164.79953601653,-59.1681498825,1.5739,0.0157,-11.317,0.017,3.265,0.016,0.012,14,0.905,11.601842, 0.374009,0,0.84
164.84754802535,-59.13187421819,2.135,0.0678,-10.05,0.074,5.659,0.071,0.0362,0,0.923,17.34953, 2.235653,0,0.84
164.78250454183,-59.1076732207,1.3929,0.4984,-12.753,0.513,9.031,0.494,0.0644,1,6.695,17.432833, 1.277122,0,0.5
164.79144255441,-59.08336461225,1.7172,0.5131,-6.539,0.521,5.57,0.506,0.186,8,7.954,17.112453, 1.237200,0,0.62
164.79284056957,-59.08677943768,1.8411,0.0165,-14.21,0.017,-4.901,0.017,0.0147,0,0.955,14.224826, 1.054936,0,0.66
164.80977239867,-59.07979834673,1.6431,0.0292,-14.928,0.03,6.562,0.03,0.00935,0,0.962,15.680038, 1.356143,0,0.84
164.72027312378,-59.10988956263,2.6103,0.012,-16.838,0.012,-0.691,0.012,0.00898,0,0.96,13.125545, 0.918854,0,0.84
164.66176711986,-59.09374135303,1.846,0.0169,-15.77,0.018,4.367,0.018,0.0163,0,0.889,11.377377, 0.590423,0,0.84
164.68955168031,-59.10016920217,3.441,0.0562,-14.349,0.06,13.368,0.065,0.00491,0,1.053,16.790636, 2.667276,0,0.74
164.69576496908,-59.03274894651,1.6883,0.2575,-5.184,0.274,3.334,0.275,0.0546,29,4.856,16.807005, 1.215696,0,0.6
164.55674072198,-59.10539399363,4.3422,0.6007,-4.628,0.571,9.402,0.569,0.0838,78,14.479,16.822277, 1.174879,0,0.78
164.53315659774,-59.10250634484,1.9041,0.4472,-5.397,0.482,0.571,0.442,0.177,70,11.708,16.47602, 1.227694,0,0.52
164.56844105399,-59.10250848713,2.0994,0.0139,-10.485,0.014,5.879,0.014,0.0188,0,0.72,9.848627, 0.173154,0,0.84
164.44004997819,-59.05740757251,2.002,0.0585,-10.154,0.066,5.744,0.06,0.0137,0,1.016,17.091604, 2.089119,0,0.84
164.62469527789,-59.10122028008,2.6473,0.0791,-0.537,0.082,7.301,0.084,0.00818,0,1.044,17.566757, 2.345089,0,0.84
164.54479756883,-59.04486623772,1.7088,0.0145,-15.9,0.015,0.814,0.015,0.013,11,0.937,12.968348, 0.932948,0,0.84
164.59055814895,-59.0459856127,1.848,0.1679,-5.207,0.175,4.664,0.173,0.0365,70,7.38,15.383459, 0.906721,0,0.86
164.58542239593,-59.05699213185,1.6213,0.0188,-24.272,0.02,-4.885,0.02,0.00726,0,1.036,14.51549, 1.068111,0,0.84
164.62229834339,-59.01336211181,2.0119,0.2431,-11.379,0.256,3.258,0.252,0.0449,19,4.552,17.195004, 2.059210,0,0.86
164.65075908448,-59.00742841132,1.4419,0.3198,-6.692,0.332,6.575,0.322,0.081,0,4.816,17.244604, 1.343508,0,0.68
164.59808576856,-59.01101835471,2.5587,0.0196,-3.137,0.022,3.997,0.02,0.00876,0,1.18,14.452485, 1.581541,0,0.84
164.58912869156,-58.98274337615,1.2825,0.0124,-12.78,0.014,0.408,0.014,0.0118,0,0.903,13.343748, 0.845006,0,0.9
164.49204508178,-59.04371205467,1.3178,0.0114,-5.057,0.012,7.554,0.012,0.00621,0,0.884,12.62599, 0.790749,0,0.68
164.49925244742,-59.00089978403,1.4367,0.0472,-13.334,0.057,1.414,0.052,0.00679,0,1.102,16.499933, 1.704819,0,0.94
164.46417453127,-59.00076922122,1.253,0.0168,-16.732,0.019,-3.685,0.018,0.00228,0,1.016,14.344235, 0.992528,0,0.72
164.44442041779,-58.97831670879,1.5785,0.0156,-8.175,0.017,1.857,0.017,0.00257,0,0.816,11.227412, 0.276327,0,0.84
164.46821548802,-58.93457261604,1.3092,0.0171,-13.299,0.019,-0.924,0.018,0.00741,0,1.026,14.35443, 0.934169,0,0.96
164.86767428282,-59.06745563905,1.7373,0.3622,-2.496,0.367,10.274,0.362,0.131,59,11.838,15.330009, 0.786998,0,0.74
164.88170232586,-59.06285764936,2.1135,0.017,-10.062,0.017,5.816,0.017,0.0172,0,0.958,14.404653, 1.120413,0,0.84
164.89471637516,-59.06284416409,2.0905,0.0236,-9.978,0.024,5.8,0.023,0.0113,0,0.989,15.150614, 1.360284,0,0.84
164.80748248721,-59.05285711661,6.8623,0.0132,-15.277,0.013,-5.679,0.014,0.0107,0,1.044,13.401309, 1.645379,0,0.52
164.92037507331,-59.04649197641,2.1595,0.0155,-10.267,0.016,5.274,0.015,0.0158,0,0.899,14.037448, 1.034465,0,0.84
164.91893262644,-59.00843360989,1.3613,0.0454,-12.478,0.047,-1.149,0.043,0.0123,0,1.051,16.506035, 1.597500,0,0.92
164.90546254087,-58.99904032544,1.6016,0.0163,-17.45,0.018,-0.699,0.015,0.015,0,0.966,13.961252, 0.815463,0,0.84
164.83520942061,-59.00326899923,1.4001,0.0749,-11.287,0.077,4.466,0.069,0.0163,0,0.952,17.282799, 2.192501,0,0.64
164.85455366414,-58.9927139619,1.991,0.1039,-10.711,0.111,5.463,0.091,0.00877,0,1.072,17.670317, 2.369039,0,0.84
164.78992552031,-59.00339845817,2.4412,0.0768,-15.589,0.078,0.191,0.073,0.0078,0,1.113,17.175976, 2.502974,0,0.84
164.69502474279,-58.99719877437,2.1392,0.0352,-10.222,0.037,5.46,0.037,0.0124,0,0.988,15.998223, 1.711853,0,0.84
164.7170401247,-59.002171987,1.54,0.0176,-8.049,0.019,5.602,0.018,0.015,0,0.99,14.365124, 0.996157,0,0.92
164.74452602483,-59.00644207833,1.5497,0.0564,-13.108,0.056,1.047,0.053,0.0102,0,1.097,16.626516, 1.750371,0,0.86
164.80154112714,-58.99438643209,1.6942,0.6622,-6.579,0.666,2.666,0.599,0.195,66,10.023,17.286379, 1.258986,0,0.58
164.81771932584,-58.9939197247,2.0589,0.1282,-9.813,0.132,5.346,0.117,0.00676,0,1.169,17.675589, 2.472809,0,0.84
164.71684636995,-58.9697761036,1.5986,0.0129,-14.397,0.013,4.966,0.013,0.00876,0,0.985,12.32842, 0.651093,0,0.84
164.74454610719,-58.95083637551,1.5961,0.0814,-18.276,0.081,3.733,0.078,0.00413,2,1.098,17.393826, 1.964066,0,0.72
164.85564563238,-58.96297092736,2.104,0.0116,-10.329,0.011,5.068,0.012,0.0147,0,0.82,12.000059, 0.630989,0,0.84
164.88722911575,-58.92973605831,2.1521,0.0283,-10.272,0.028,4.175,0.028,0.0082,0,1.377,11.400002, 0.536985,0,0.84
164.87760398716,-58.93133953308,1.7806,0.2219,-6.87,0.214,2.724,0.21,0.0852,35,2.598,17.56919, 1.320175,0,0.82
164.90647670391,-58.93094902547,1.6233,0.0182,-7.749,0.019,-0.497,0.018,0.0278,0,1.357,12.102687, 0.638832,0,0.6
164.91768700825,-58.92614396901,2.0365,0.0278,-9.953,0.028,5.184,0.027,0.0156,1,1.069,15.438526, 1.432597,0,0.84
164.89436213465,-58.89561309374,1.8003,0.042,-29.093,0.043,-10.024,0.041,0.0136,0,0.996,16.267908, 1.551590,0,0.8
164.82567402337,-58.94691947506,1.8532,0.3602,-9.961,0.363,2.288,0.374,0.147,65,11.797,16.375912, 1.400719,0,0.8
164.78610960077,-58.91897900126,1.7942,0.4544,-7.759,0.551,1.342,0.539,0.277,67,17.572,14.214766, 1.769701,0,0.66
164.74944506407,-58.90191839395,2.0333,0.0399,-10.507,0.041,5.522,0.04,0.0124,0,0.897,16.168276, 1.737033,0,0.84
164.79347555134,-58.90303990195,2.1436,0.0151,-10.2,0.014,5.287,0.015,0.0171,0,1.046,13.787574, 0.973354,0,0.84
164.83536488824,-58.88817416784,3.4477,0.7048,-6.729,0.724,-1.29,0.722,0.131,58,7.798,17.628632, 1.494619,0,0.7
164.83842998623,-58.86200189081,2.2711,0.5836,-7.278,0.459,-0.997,0.625,0.0608,70,2.118,17.839912, 1.307487,0,0.52
164.8019333956,-58.86778282632,2.2549,0.1115,-9.643,0.117,6.145,0.107,0.0766,0,1.571,17.196508, 2.367834,0,0.84
164.62289791575,-58.96324092985,3.0411,0.0627,-20.418,0.074,-3.078,0.068,0.00687,0,1.011,17.046959, 2.991781,0,0.74
164.68651737263,-58.93916245661,2.0741,0.0524,-10.381,0.057,5.532,0.056,0.0125,0,1.014,16.597544, 1.642176,0,0.84
164.6838896076,-58.93957372801,1.5149,0.0122,-10.748,0.013,3.107,0.014,0.0188,1,0.942,12.73037, 0.700307,0,0.98
164.6238725221,-58.92509903285,2.1946,0.0857,-10.216,0.093,5.659,0.093,0.00859,0,1.016,17.696686, 2.317781,0,0.84
164.66590983306,-58.90588421493,1.3761,0.1038,-11.336,0.113,1.582,0.101,0.0246,25,2.215,16.806335, 1.247906,0,0.9
164.56393249808,-58.87239501577,1.8922,0.0294,-13.161,0.033,-3.761,0.03,0.0175,0,1.035,15.542963, 1.527821,0,0.66
164.70542661293,-58.80492595275,2.142,0.016,-10.168,0.017,5.461,0.017,0.0305,1,0.823,11.303996, 0.472545,0,0.84
164.62662397674,-58.8515846278,1.3084,0.0187,-3.775,0.02,7.922,0.019,0.022,0,0.99,14.600937, 0.980520,0,0.62
164.59962870356,-58.84495195197,2.1253,0.0135,-11.784,0.014,5.273,0.014,0.0218,0,1.073,12.37961, 0.759813,0,0.84
164.61663828289,-58.83824825143,2.5683,0.506,-13.098,0.533,5.638,0.507,0.219,56,11.267,16.603052, 1.928506,0,0.8
164.63165366032,-58.83614304024,2.2599,0.0121,-15.757,0.013,7.156,0.013,0.0219,0,0.927,13.282305, 0.909094,0,0.84
164.65216172886,-58.78255756084,1.5289,0.0262,-21.659,0.027,-4.162,0.028,0.0216,0,0.977,15.302442, 1.130400,0,0.84
164.61860667016,-58.78507238982,1.8084,0.1004,-9.839,0.102,3.418,0.093,0.0172,0,0.976,17.86189, 2.451776,0,0.84
164.35716031072,-59.08175013714,2.862,0.0147,-2.489,0.015,17.788,0.015,0.00973,0,0.865,11.362786, 1.117432,0,0.84
164.38147366274,-59.06200573558,1.4066,0.032,-11.933,0.036,4.879,0.033,0.0138,2,0.945,15.953535, 1.347274,0,0.66
164.31601253416,-59.04146879242,1.6467,0.2181,-8.765,0.23,3.831,0.225,0.12,61,10.723,15.528891, 0.985326,0,0.8
164.23608601175,-58.94013931648,1.7783,0.0256,-20.276,0.028,-3.664,0.024,0.0138,1,1.002,15.52, 1.363558,0,0.84
164.39587658808,-59.00212498158,2.6195,0.648,-6.683,0.68,2.883,0.661,0.348,57,9.354,17.826342, 1.461687,0,0.78
164.42106690203,-58.95170579958,1.6167,0.0427,-11.092,0.05,8.798,0.046,0.00222,0,1.012,16.474155, 1.577319,0,0.58
164.42680976568,-58.93290439972,2.0373,0.0202,-9.897,0.023,5.436,0.022,0.0057,0,0.984,14.911936, 1.260633,0,0.84
164.46232486427,-58.92201888937,3.134,0.6122,-8.529,0.662,9.78,0.701,0.218,24,6.22,17.75733, 1.570379,0,0.82
164.31329308332,-58.92962990848,1.5954,0.3243,-6.507,0.37,5.555,0.305,0.112,0,4.377,17.497774, 1.462946,0,0.66
164.28755374239,-58.90372781752,1.4946,0.0115,-16.163,0.012,4.921,0.011,0.0103,0,0.987,13.033439, 0.772642,0,0.54
164.26459687729,-58.84686572424,2.3519,0.0514,-21.317,0.058,6.087,0.049,0.0305,0,1.189,16.601217, 1.975601,0,0.68
164.10283685797,-58.98033570143,1.6387,0.1768,-7.016,0.194,5.873,0.173,0.0453,50,7.739,15.260843, 0.924037,0,0.92
164.14807541137,-58.94545399495,2.4133,0.067,-15.644,0.075,0.508,0.064,0.0145,0,0.983,17.382786, 2.762306,0,0.84
164.03370391242,-58.92175274596,2.7274,0.0142,-16.796,0.015,1.266,0.014,0.0105,0,0.935,10.309278, 0.314914,0,0.84
163.98578534638,-58.93693440472,2.1469,0.0568,3.439,0.064,6.298,0.056,0.00717,0,0.907,17.115461, 2.021423,0,0.64
163.98538695779,-58.92012753615,2.3393,0.5601,-5.087,0.623,11.837,0.613,0.0828,68,7.426,17.638327, 1.616831,0,0.76
164.0332559202,-58.87295210749,2.5139,0.4246,-4.003,0.48,0.886,0.418,0.178,66,6.209,17.849354, 1.657663,0,0.66
164.02470388129,-58.84908429324,2.1985,0.0203,-10.425,0.022,5.93,0.021,0.0197,0,0.971,15.110558, 1.384640,0,0.84
164.13690361509,-58.84995029214,2.5498,0.0142,-16.137,0.016,-0.023,0.014,0.0343,0,0.926,9.583088, 0.227447,0,0.84
164.02059129618,-58.80831112327,2.3669,0.0676,-1.635,0.074,6.134,0.066,0.0267,15,2.464,15.990727, 1.801990,0,0.84
164.10252890696,-58.7696356854,1.5387,0.0111,-10.379,0.012,2.965,0.012,0.0182,0,0.878,13.099672, 0.725172,0,0.98
164.02766203546,-58.78585469587,1.5948,0.1062,-10.89,0.12,4.298,0.106,0.0187,0,1.151,17.965181, 2.267401,0,0.9
164.02248377065,-58.75472731197,2.2254,0.0373,-16.289,0.041,0.611,0.038,0.0169,0,3.041,13.599997, 1.018687,1,0.84
164.46551761568,-58.91037405305,2.7565,0.4048,-5.107,0.424,9.476,0.435,0.0455,56,4.323,17.827707, 1.493847,0,0.84
164.46335239158,-58.90404678151,2.0353,0.595,-7.884,0.64,8.783,0.614,0.183,71,10.261,17.037325, 1.391395,0,0.78
164.43641760435,-58.85587968656,1.1909,0.4242,-13.358,0.464,-0.515,0.485,0.0263,66,8.317,16.802603, 1.336915,0,0.56
164.41081194823,-58.84451441032,1.6592,0.3285,-8.694,0.348,3.525,0.331,0.0339,34,6.589,16.608326, 1.494473,0,0.78
164.4205796045,-58.81174521342,1.0176,0.0469,-24.217,0.049,-5.606,0.052,0.0206,0,1.023,16.5754, 1.274767,0,0.56
164.32646562839,-58.85225798706,2.1525,0.0124,-7.373,0.014,-1.937,0.012,0.0204,0,0.913,13.420427, 0.978945,0,0.66
164.32061077218,-58.78641224953,2.4308,0.0144,5.194,0.015,5.746,0.014,0.0164,0,0.911,14.012815, 1.052731,0,0.7
164.43706278897,-58.74778024574,2.0303,0.0113,-9.835,0.011,5.502,0.011,0.02,0,0.793,11.790607, 0.587336,0,0.84
164.44325734531,-58.7499279092,1.604,0.4069,-7.87,0.441,2.93,0.454,0.103,73,10.389,16.476154, 1.657256,0,0.56
164.46584471561,-58.74238531689,1.2515,0.0431,-18.708,0.048,-3.715,0.043,0.0172,1,1.356,15.901698, 1.255629,0,0.68
164.38016960182,-58.72937659251,2.5047,0.5081,-4.674,0.55,3.432,0.499,0.215,62,15.302,15.847536, 1.900707,0,0.8
164.31539861052,-58.70133947356,1.9353,0.0222,-18.28,0.025,11.664,0.023,0.0147,0,1.043,15.131659, 1.322520,0,0.76
164.43387565509,-58.69816650828,3.1558,0.014,-18.915,0.013,8.138,0.013,0.0504,0,0.967,8.790511, 1.239728,0,0.74
164.37167218356,-58.69446381202,2.1624,0.0235,-13.155,0.024,7.627,0.021,0.0216,0,1.387,11.634443, 0.560414,0,0.84
164.35266699222,-58.68525823585,3.6219,0.0133,-11.353,0.014,21.725,0.014,0.0218,0,0.858,11.0249, 1.000208,0,0.7
164.22071594753,-58.80899212518,1.8179,0.048,-22.062,0.055,2.405,0.05,0.0152,0,1.025,16.807346, 2.066257,0,0.84
164.19858925862,-58.73517017658,1.4502,0.0482,-12.839,0.058,5.019,0.052,0.00987,0,0.929,16.821316, 1.708489,0,0.72
164.1177963876,-58.6938619035,2.1436,0.0135,-10.248,0.014,5.802,0.014,0.0188,0,0.751,10.335861, 0.267322,0,0.84
164.10133319854,-58.66558841718,1.6999,0.2581,-8.232,0.304,1.144,0.291,0.0861,22,6.298,17.177362, 1.571869,0,0.68
164.24166251924,-58.68218340283,1.6363,0.0126,-14.756,0.014,5.307,0.013,0.0109,0,0.948,13.345345, 0.837650,0,0.84
164.20698708784,-58.65716817621,1.9919,0.0198,-8.147,0.022,9.747,0.02,0.01,0,1.047,7.488071, 1.435830,2,0.84
164.29866575483,-58.67246605539,2.0082,0.0943,-10.093,0.1,5.753,0.088,0.00599,0,1.018,17.767326, 2.386026,0,0.84
164.23063088785,-58.62627510048,1.1034,0.0319,-25.222,0.034,-7.565,0.031,0.0209,0,1.076,15.699324, 1.146243,0,0.5
164.2220121875,-58.61597660218,1.489,0.0235,-15.181,0.025,4.397,0.023,0.0288,0,1.049,15.139088, 1.366328,0,0.68
164.14300529506,-58.60978704139,2.4811,0.7222,-8.091,0.829,5.599,0.767,0.136,30,13.121,16.972357, 1.619990,0,0.82
164.15765069607,-58.60197047035,2.1368,0.0397,-10.007,0.045,5.21,0.04,0.0222,0,1.027,16.323122, 1.835176,0,0.84
164.22068749088,-58.59397116025,2.0637,0.0123,-10.279,0.013,5.793,0.012,0.0186,0,0.851,12.006901, 0.620014,0,0.84
164.12954159172,-58.55313245343,2.0849,0.0173,-9.789,0.019,5.598,0.017,0.0232,0,0.99,14.404814, 1.105616,0,0.84
163.72466448705,-59.26982938389,1.8925,0.0582,-20.775,0.062,1.546,0.059,0.0136,0,1.032,17.176975, 1.929325,0,0.84
163.66733016443,-59.21827511897,1.9916,0.0352,-13.687,0.037,-1.523,0.036,0.00706,0,1.076,16.154055, 1.944596,0,0.84
163.7283924966,-59.182504668,1.6542,0.2969,-12.268,0.329,0.729,0.299,0.0847,44,4.822,17.128946, 1.780002,0,0.64
163.68346166039,-59.20347477839,1.3761,0.0294,-15.444,0.031,-3.169,0.029,0.0113,1,0.96,15.92402, 1.418386,0,0.56
163.6771231222,-59.20375193206,4.7673,0.0331,-25.237,0.034,-9.922,0.033,0.00899,0,1.046,16.07765, 2.347717,0,0.6
163.63942800149,-59.16591955475,1.7446,0.158,-13.123,0.171,2.746,0.154,0.0806,1,2.634,17.154846, 2.345403,0,0.84
163.75853188243,-59.14042795714,2.222,0.0116,-11.108,0.013,5.954,0.011,0.0112,0,0.938,12.804299, 0.828806,0,0.84
163.76673486108,-59.15286274441,1.3194,0.0136,-16.172,0.015,2.108,0.014,0.015,8,1.031,12.991139, 0.692511,0,0.58
163.76096525976,-59.14446982426,2.1116,0.016,-9.756,0.018,5.98,0.016,0.0131,0,1.538,13.078238, 0.998507,0,0.84
163.75887884528,-59.14155057316,2.2557,0.0278,-11.039,0.032,5.98,0.027,0.00735,1,1.067,15.674672, 1.595819,0,0.84
163.72340345909,-59.16650277153,2.0782,0.1295,-12.35,0.144,8.911,0.129,0.0254,15,10.825,12.682927, 0.837550,0,0.84
163.6036919279,-59.05702729056,2.4876,0.0168,-18.584,0.017,1.323,0.016,0.0286,0,1.36,12.380551, 0.817186,0,0.84
163.83242516277,-59.07956684414,3.3157,0.7107,-8.956,0.719,0.593,0.772,0.264,52,6.372,17.868807, 1.622667,0,0.82
163.81033903019,-59.04407909896,2.5447,0.0944,-8.462,0.14,-3.864,0.154,0.00675,0,1.074,17.418982,         ,0,0.6
