ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,IPDgofha,IPDfmp,ruwe,phot_g_mean_mag,bp_rp,VarFlag,NSS,RAJ2000,DEJ2000,prob
132.99573579502,11.85393886853,1.1461,0.0334,-11.036,0.033,-2.931,0.023, 6.03e-02,  0,1.014,14.967571, 0.971960,NOT_AVAILABLE,0,132.99578591462, 11.85395189630,0.96
132.97190903709,11.8495046248,1.0937,0.1117,-10.978,0.109,-3.098,0.077, 4.10e-02,  0,1.067,17.372300, 1.918138,NOT_AVAILABLE,0,132.97195889233, 11.84951839527,0.96
132.98330925888,11.85732935077,2.0088,0.0225,-8.933,0.023,-9.207,0.016, 7.11e-02,  0,1.054,10.533549, 0.320462,NOT_AVAILABLE,0,132.98334982682, 11.85737026922,0.96
133.03040442203,11.85872357613,1.1657,0.212,-10.972,0.205,-2.742,0.144, 2.91e-02,  0,0.977,18.470790, 2.143743,NOT_AVAILABLE,0,133.03045425033, 11.85873576256,0.96
133.03415784254,11.85138089037,0.7578,0.2473,-11.13,0.239,-2.705,0.168, 7.82e-02,  0,1.116,18.526575, 2.385973,NOT_AVAILABLE,0,133.03420838656, 11.85139291106,0.96
133.05215783822,11.87593058396,1.0915,0.0243,-10.925,0.026,-2.862,0.017, 5.61e-02,  0,1.256,13.925874, 0.887835,NOT_AVAILABLE,0,133.05220745757, 11.87594330580,0.96
132.99011773791,11.86280091455,1.0617,0.4721,-10.768,0.453,-2.562,0.349, 4.04e-02,  0,1.096,19.569592, 2.179506,NOT_AVAILABLE,0,132.99016664121, 11.86281230299,0.96
132.99410759813,11.87091010696,1.1573,0.0331,-10.94,0.033,-2.671,0.023, 5.33e-02,  0,0.931,15.070633, 0.994979,NOT_AVAILABLE,0,132.99415728245, 11.87092197815,0.96
132.99843909345,11.88267710863,1.1951,0.0176,-10.861,0.017,-2.614,0.013, 7.25e-02,  0,0.957,12.670234, 0.753535,NOT_AVAILABLE,0,132.99848842136, 11.88268872570,0.96
133.00213407215,11.87476051529,1.1721,0.035,-10.92,0.034,-2.608,0.025, 6.42e-02,  2,0.998,15.048021, 0.972624,NOT_AVAILABLE,0,133.00218366727, 11.87477210609,0.96
133.02121286071,11.88593887391,1.024,0.134,-10.801,0.136,-2.621,0.094, 4.97e-02,  0,0.986,17.867449, 2.005499,NOT_AVAILABLE,0,133.02126191592, 11.88595052480,0.96
132.9513064566,11.85330811867,1.2045,0.0358,-10.826,0.036,-2.995,0.026, 7.06e-02,  1,2.205,12.359346, 0.830658,NOT_AVAILABLE,2,132.95135561912, 11.85332143064,0.98
132.92646568694,11.85639705756,1.2152,0.0195,-10.844,0.02,-2.858,0.013, 6.44e-02,  0,1.043,10.972071, 1.225104,NOT_AVAILABLE,0,132.92651493480, 11.85640975963,0.98
132.9296479257,11.85057839148,1.1601,0.0984,-9.947,0.095,-3.211,0.061, 7.86e-02,  0,1.052,16.992613, 1.923777,NOT_AVAILABLE,0,132.92969309781, 11.85059266099,0.98
132.96068089172,11.85870406805,0.323,0.0407,-10.183,0.04,-0.309,0.028, 6.31e-02,  0,1.023,15.560137, 0.848047,NOT_AVAILABLE,0,132.96072713600, 11.85870544077,0.88
132.96193564044,11.86903054135,1.1494,0.0424,-11.192,0.041,-2.999,0.029, 5.34e-02,  0,0.967,15.614151, 1.132951,NOT_AVAILABLE,0,132.96198646906, 11.86904387081,0.98
132.96976446882,11.86979565176,1.0493,0.1185,-10.543,0.113,-5.077,0.08, 3.80e-02,  1,1.052,17.417578, 1.791109,NOT_AVAILABLE,0,132.96981234852, 11.86981821693,0.98
132.94970719363,11.86735701937,1.1598,0.1467,-11.107,0.147,-3.109,0.105, 7.93e-02,  0,0.989,17.945780, 2.008471,NOT_AVAILABLE,0,132.94975763754, 11.86737083698,0.98
132.91405778104,11.86267313931,1.1649,0.0204,-11.136,0.022,-2.997,0.016, 6.35e-02,  0,1.238,11.871005, 1.156933,NOT_AVAILABLE,0,132.91410835369, 11.86268645946,0.98
132.92273058518,11.86780564729,1.4374,0.6083,-3.376,0.581,1.675,0.424, 5.31e-02,  0,1.039,19.764450, 2.210133,NOT_AVAILABLE,0,132.92274591959, 11.86779820350,0.84
132.91938336552,11.86854455191,1.1214,0.0615,-10.982,0.069,-2.865,0.041, 7.78e-02,  0,0.962,16.304115, 1.606468,NOT_AVAILABLE,0,132.91943323838, 11.86855728600,0.98
132.91265988901,11.88477378006,1.1296,0.0341,-11.149,0.035,-3.102,0.023, 5.06e-02,  0,0.965,15.213750, 1.188615,NOT_AVAILABLE,0,132.91271052514, 11.88478756460,0.98
132.91693931839,11.87870522246,1.1667,0.0191,-10.823,0.019,-2.723,0.013, 5.80e-02,  0,0.92,13.650681, 0.760566,NOT_AVAILABLE,0,132.91698847153, 11.87871732507,0.98
132.90566362883,11.87912665847,4.5553,1.1501,-9.468,1.257,-3.888,1.048, 1.48e-02,  1,1.018,20.719559, 1.792343,NOT_AVAILABLE,0,132.90570663139, 11.87914393644,0.7
132.91482058365,11.8799971811,1.4348,0.4072,-11.201,0.398,-2.798,0.289, 7.36e-02,  0,0.964,19.523106, 2.183619,NOT_AVAILABLE,0,132.91487145412, 11.88000961836,0.98
132.93797150488,11.87597139444,0.3123,0.0465,-5.881,0.047,-3.521,0.033, 7.17e-02,  0,1.028,15.734623, 1.009774,NOT_AVAILABLE,0,132.93799821359, 11.87598704476,0.8
132.94184453626,11.8944807644,0.8592,0.1067,-13.478,0.107,-5.746,0.075, 1.23e-01,  0,1.035,17.368578, 1.678968,NOT_AVAILABLE,0,132.94190575163, 11.89450630332,0.98
132.94729963702,11.89655303912,1.368,0.6384,-7.879,0.615,0.217,0.464, 3.45e-02,  0,1.068,19.930935, 2.248253,NOT_AVAILABLE,0,132.94733542129, 11.89655207530,0.92
132.94027144064,11.89846500334,1.1655,0.0608,-10.789,0.061,-2.817,0.041, 4.50e-02,  0,0.995,16.379920, 1.654783,NOT_AVAILABLE,0,132.94032044238, 11.89847752525,0.98
132.97893567913,11.88499067573,1.1073,0.0407,-11.052,0.04,-3.146,0.028, 5.73e-02,  0,1.006,15.524313, 1.095713,NOT_AVAILABLE,0,132.97898587677, 11.88500465799,0.98
132.984164747,11.89326054237,1.1175,0.03,-11.054,0.03,-2.971,0.021, 5.50e-02,  0,1.016,14.852621, 0.949583,NOT_AVAILABLE,0,132.98421495438, 11.89327374726,0.98
132.96139154934,11.88959708459,1.0451,0.0601,-11.012,0.062,-2.879,0.041, 4.88e-02,  0,1.011,16.316282, 1.391943,NOT_AVAILABLE,0,132.96144156328, 11.88960987805,0.98
132.96655357963,11.89596785705,1.5133,0.4026,-12.137,0.404,-3.609,0.298, 1.66e-02,  0,0.988,19.463173, 2.287077,NOT_AVAILABLE,0,132.96660870427, 11.89598389821,0.98
132.9836509351,11.89674369082,1.5392,0.0368,-18.598,0.036,-16.299,0.026, 5.80e-02,  0,1.021,15.258677, 1.201370,NOT_AVAILABLE,0,132.98373540759, 11.89681613290,0.78
133.00750398187,11.90124415586,0.5991,0.2913,-11.907,0.278,-2.175,0.182, 8.09e-02,  0,1.066,18.674818, 2.293921,NOT_AVAILABLE,0,133.00755806586, 11.90125382104,0.92
133.00481571777,11.9063357119,2.8747,0.7621,-2.876,0.732,-5.582,0.604, 6.50e-02,  0,1.121,20.175081, 2.337544,NOT_AVAILABLE,0,133.00482878280, 11.90636051862,0.74
133.00862021116,11.90004745662,3.5919,0.5959,4.7,0.6,-4.377,0.456, 1.79e-01,  0,5.294,17.278917, 1.587961,NOT_AVAILABLE,0,133.00859886218, 11.90006691075,0.52
132.99446985872,11.90597596939,1.0003,0.9052,-6.525,0.905,4.003,0.745, 5.88e-02,  0,1.086,20.533525, 1.717108,NOT_AVAILABLE,0,132.99449949843, 11.90595817807,0.78
132.98292444986,11.91340586338,2.8331,0.0449,-6.282,0.045,-9.97,0.033, 5.16e-02,  0,0.981,15.661598, 1.742416,NOT_AVAILABLE,0,132.98295298607, 11.91345017384,0.74
132.9882735302,11.90559887086,1.3062,0.112,-10.467,0.116,-3.069,0.083, 6.43e-02,  0,0.969,17.396189, 1.797688,NOT_AVAILABLE,0,132.98832107089, 11.90561251020,0.98
132.99796168845,11.9179967565,1.1576,0.0187,-10.975,0.019,-2.954,0.013, 4.05e-02,  0,0.988,10.210122, 1.234161,NOT_AVAILABLE,0,132.99801153899, 11.91800988619,0.98
132.95848487085,11.90306765197,1.9306,0.6981,-11.436,0.677,-3.013,0.526, 1.14e-01,  0,1.039,20.101303, 2.144735,NOT_AVAILABLE,0,132.95853681594, 11.90308104208,0.96
132.95558297375,11.89417916328,3.4395,0.0462,-13.299,0.047,4.484,0.032, 2.78e-02, 26,1.681, 7.543855, 1.250480,NOT_AVAILABLE,0,132.95564337614, 11.89415923355,0.8
132.97204825266,11.9054130874,1.138,0.0257,-10.872,0.026,-2.798,0.018, 5.99e-02,  0,1.035,14.412800, 0.867242,NOT_AVAILABLE,0,132.97209763590, 11.90542552131,0.98
132.96794639289,11.90315447462,1.3814,0.3134,-16.069,0.324,3.121,0.246, 7.25e-02,  0,0.97,19.132132, 2.543659,NOT_AVAILABLE,0,132.96801938072, 11.90314060229,0.98
132.93936817163,11.90981340519,0.9667,0.1396,-11.106,0.138,-2.871,0.094, 4.19e-02,  0,1.032,17.805630, 2.293062,NOT_AVAILABLE,0,132.93941861735, 11.90982616309,0.98
132.93921266025,11.91232858425,3.3109,1.7629,-10.856,1.819,-4.526,1.232, 8.44e-02,  0,1.032,20.813696, 1.992292,NOT_AVAILABLE,0,132.93926197261, 11.91234869830,0.72
132.95740903413,11.92568281292,1.0557,0.1562,-11.047,0.159,-2.651,0.11, 4.36e-02,  0,1.017,18.033436, 2.029324,NOT_AVAILABLE,0,132.95745921441, 11.92569459326,0.98
132.99214111153,11.93578531659,1.4201,0.6346,-10.423,0.618,-3.828,0.43, 4.87e-02,  0,1.069,20.019741, 2.321341,NOT_AVAILABLE,0,132.99218846158, 11.93580233114,0.96
132.96621304843,11.93576818829,1.1194,0.0611,-10.825,0.062,-2.618,0.042, 3.24e-02,  0,1.522,15.650209, 1.357080,NOT_AVAILABLE,0,132.96626222414, 11.93577982191,0.98
132.97066790395,11.92792560299,2.1963,1.3158,-13.985,1.307,-4.722,1.008, 7.13e-02,  0,1.024,20.682453, 1.616672,NOT_AVAILABLE,0,132.97073142906, 11.92794658836,0.82
132.97793623352,11.94765623705,2.7593,1.1044,-9.447,1.25,-4.919,0.959, 5.46e-02,  0,1.082,20.532248, 1.818754,NOT_AVAILABLE,0,132.97797914936, 11.94767809775,0.88
132.97211741503,11.93808094463,1.175,0.0272,-10.844,0.027,-2.837,0.02, 5.31e-02,  1,1.095,14.315496, 0.979045,NOT_AVAILABLE,0,132.97216667560, 11.93809355342,0.98
132.80277547798,11.80179501135,0.594,0.0692,-1.797,0.066,3.713,0.048, 8.23e-02,  1,1.03,16.501177, 0.947647,NOT_AVAILABLE,0,132.80278363605, 11.80177850869,0.62
132.80089214444,11.80964348493,1.171,0.0208,-10.966,0.02,-3.076,0.015, 8.68e-02,  2,1.004,13.754309, 0.755718,NOT_AVAILABLE,0,132.80094193814, 11.80965715643,1.0
132.80005486963,11.80741464583,1.1779,0.0286,-10.832,0.03,-2.874,0.026, 8.55e-02,  0,0.999,14.689736, 0.894292,NOT_AVAILABLE,0,132.80010405068, 11.80742742116,1.0
132.81860647196,11.81670448346,1.1841,0.1013,-10.591,0.102,-2.738,0.073, 4.29e-02,  0,1.057,17.326880, 1.752853,NOT_AVAILABLE,0,132.81865456095, 11.81671665339,1.0
132.81265751759,11.82252610261,1.1363,0.0219,-11.012,0.022,-2.693,0.015, 6.11e-02,  0,1.014,13.987426, 0.780710,NOT_AVAILABLE,0,132.81270752160, 11.82253807171,1.0
132.81168729288,11.81664100562,1.1047,0.0359,-10.848,0.036,-3.281,0.024, 8.16e-02,  0,1.02,15.164518, 1.007315,NOT_AVAILABLE,0,132.81173655099, 11.81665558704,1.0
132.81250776537,11.81465543419,1.246,0.083,-10.788,0.084,-2.904,0.061, 5.58e-02,  0,0.983,17.082210, 1.738178,NOT_AVAILABLE,0,132.81255674874, 11.81466834080,1.0
132.81094609964,11.81404050691,1.1169,0.0827,-11.235,0.08,-3.015,0.061, 6.58e-02,  0,1.03,16.896048, 1.563639,NOT_AVAILABLE,0,132.81099711322, 11.81405390559,1.0
132.79801328651,11.81184717296,0.883,0.1385,-4.022,0.133,-6.959,0.094, 4.56e-02,  0,0.957,17.711320, 1.319269,NOT_AVAILABLE,0,132.79803154982, 11.81187810311,0.9
132.79214594914,11.809403614,0.4616,0.4488,-10.527,0.449,-2.778,0.321, 4.89e-02,  0,1.052,19.607235, 2.343811,NOT_AVAILABLE,0,132.79219374822, 11.80941595904,1.0
132.79845931611,11.81404088683,1.1583,0.0208,-11.377,0.021,-2.961,0.015, 6.05e-02,  0,0.958,13.630787, 0.762335,NOT_AVAILABLE,0,132.79851097290, 11.81405404537,1.0
132.79538526939,11.81637575386,1.612,0.3548,-10.004,0.351,-3.356,0.27, 1.21e-01,  0,8.7,15.663502, 1.323056,NOT_AVAILABLE,0,132.79543069276, 11.81639066926,1.0
132.78704919047,11.81052445064,0.8709,0.0203,-10.515,0.021,6.575,0.015, 6.62e-02,  0,0.977,13.810784, 0.892748,NOT_AVAILABLE,0,132.78709693566, 11.81049522775,1.0
132.80328994247,11.83061719966,1.0063,0.2187,-3.411,0.222,-6.872,0.158, 5.27e-02,  0,1.035,18.711836, 1.901157,NOT_AVAILABLE,0,132.80330543264, 11.83064774291,0.9
132.82720496615,11.82263040297,1.1466,0.0153,-11.128,0.015,-2.742,0.011, 7.10e-02,  0,0.896,12.492557, 0.782155,NOT_AVAILABLE,0,132.82725549554, 11.82264259006,1.0
132.82963073963,11.82755075389,1.9819,0.5518,-11.976,0.528,-2.145,0.356, 4.08e-02,  0,0.992,19.884014, 2.182779,NOT_AVAILABLE,0,132.82968512251, 11.82756028914,0.98
132.83198461278,11.82752911072,1.1228,0.0367,-10.785,0.037,-3.082,0.027, 6.85e-02,  0,1.008,15.434878, 1.046213,NOT_AVAILABLE,0,132.83203358636, 11.82754280716,1.0
132.83005654527,11.82342860381,1.1674,0.0196,-11.123,0.02,-2.919,0.014, 6.43e-02,  0,0.943,13.716890, 0.754776,NOT_AVAILABLE,0,132.83010705321, 11.82344157502,1.0
132.82021155463,11.82741739234,1.1464,0.0443,-11.082,0.045,-2.983,0.033, 4.95e-02,  0,0.977,15.765214, 1.414068,NOT_AVAILABLE,0,132.82026187802, 11.82743065199,1.0
132.82918672382,11.83491893567,1.1486,0.0146,-10.925,0.015,-2.976,0.011, 6.27e-02,  1,0.867,12.390369, 0.769754,NOT_AVAILABLE,0,132.82923633285, 11.83493216166,1.0
132.83380736374,11.83978233597,1.1394,0.0201,-11.032,0.021,-2.703,0.016, 7.32e-02,  0,0.993,13.801401, 0.761326,NOT_AVAILABLE,0,132.83385745953, 11.83979434782,1.0
132.81388445517,11.83730998582,1.118,0.0153,-10.845,0.015,-2.602,0.012, 8.01e-02,  0,0.865,12.653306, 0.733262,NOT_AVAILABLE,0,132.81393370420, 11.83732155076,1.0
132.82071018664,11.83593627445,1.324,0.0325,-9.833,0.033,-4.263,0.025, 7.95e-02,  0,1.885,13.037514, 0.717940,NOT_AVAILABLE,1,132.82075483753, 11.83595521983,1.0
132.80714413996,11.83304910175,1.0033,0.0227,-4.731,0.023,4.5,0.016, 7.29e-02,  0,1.009,14.165710, 0.729019,NOT_AVAILABLE,0,132.80716562355, 11.83302910033,0.9
132.81508542512,11.8424557656,1.7466,0.5469,-10.872,0.543,-2.294,0.409, 1.51e-02,  1,1.036,19.863926, 1.968510,NOT_AVAILABLE,0,132.81513479551, 11.84246595931,0.94
132.82235500858,11.83724592515,2.1327,0.6649,-10.26,0.662,-2.76,0.475, 7.93e-02,  1,0.991,20.240671, 1.803310,NOT_AVAILABLE,0,132.82240159787, 11.83725819086,0.94
132.82733319952,11.83730654525,1.1617,0.0354,-10.93,0.037,-2.929,0.026, 6.32e-02,  0,0.944,15.270044, 1.251968,NOT_AVAILABLE,0,132.82738283233, 11.83731956161,1.0
132.82604185779,11.83879400845,1.0674,0.0301,-10.915,0.032,-2.738,0.022, 8.06e-02,  0,1.391,14.131107, 0.849317,VARIABLE     ,0,132.82609142442, 11.83880617763,1.0
132.82095010618,11.84623629325,1.1663,0.0141,-11.048,0.014,-3.2,0.011, 4.59e-02,  0,0.76,10.845772, 1.235200,NOT_AVAILABLE,0,132.82100027861, 11.84625051557,1.0
132.81990088843,11.84415923325,1.1341,0.0199,-10.805,0.021,-3.086,0.014, 8.35e-02,  0,1.013,13.021137, 0.754209,NOT_AVAILABLE,0,132.81994995345, 11.84417294869,1.0
132.82389034196,11.83487795282,0.975,0.0413,-10.557,0.046,-2.674,0.031, 7.00e-02,  0,2.86,13.358670, 0.746693,NOT_AVAILABLE,0,132.82393828155, 11.83488983698,1.0
132.77179211693,11.82613272917,1.1705,0.0186,-10.731,0.018,-3.081,0.014, 7.54e-02,  0,1.007,13.612037, 0.754191,NOT_AVAILABLE,0,132.77184084545, 11.82614642197,1.0
132.7839530711,11.8290518064,1.095,0.036,-11.052,0.037,-2.948,0.027, 7.10e-02,  1,0.961,15.321573, 1.013310,NOT_AVAILABLE,0,132.78400325463, 11.82906490978,1.0
132.78489103549,11.83549442524,1.1469,0.0181,-11.104,0.017,-3.118,0.013, 7.90e-02,  0,0.955,13.431571, 0.747141,NOT_AVAILABLE,0,132.78494145652, 11.83550828270,1.0
132.78330056997,11.83217796433,1.2179,0.0342,-10.848,0.033,-2.721,0.025, 9.91e-02,  0,0.978,15.237194, 1.108387,VARIABLE     ,0,132.78334983114, 11.83219005805,1.0
132.79898060084,11.8338475025,1.0587,0.0352,-11.067,0.035,-3.178,0.025, 6.30e-02,  0,1.064,15.109005, 1.186630,NOT_AVAILABLE,0,132.79903085379, 11.83386162609,1.0
132.78565081716,11.8480600014,1.1602,0.0187,-11.035,0.018,-2.836,0.014, 7.55e-02,  1,0.957,13.643402, 0.746371,NOT_AVAILABLE,0,132.78570092847, 11.84807260541,1.0
132.7866893633,11.84088929039,1.3303,0.1121,-10.654,0.103,-3.109,0.076, 5.28e-02,  1,0.964,17.367966, 1.747854,NOT_AVAILABLE,0,132.78673774383, 11.84090310986,1.0
132.81010485553,11.84452229276,1.1304,0.017,-11.249,0.017,-2.923,0.012, 7.28e-02,  1,0.921,13.237622, 0.749763,NOT_AVAILABLE,0,132.81015593976, 11.84453528298,1.0
132.80665032202,11.84390991717,1.0851,0.0237,-11.074,0.023,-2.842,0.016, 5.79e-02, 27,1.304,12.152578, 0.848707,NOT_AVAILABLE,0,132.80670061042, 11.84392254994,1.0
132.80691771169,11.8393283878,2.5044,0.7002,-1.595,0.681,-4.492,0.503, 1.09e-02,  0,1.035,20.065810, 1.612791,NOT_AVAILABLE,0,132.80692495367, 11.83934835158,0.78
132.80076654147,11.84251777825,1.0792,0.0275,-10.927,0.026,-2.769,0.02, 6.82e-02,  0,1.022,14.672547, 0.966045,NOT_AVAILABLE,0,132.80081616144, 11.84253008618,1.0
132.80277383094,11.84293949129,1.2027,0.0195,-10.965,0.019,-2.801,0.014, 8.12e-02,  0,0.945,13.486864, 0.749413,NOT_AVAILABLE,0,132.80282362566, 11.84295194092,1.0
132.80668581899,11.85507764718,1.1548,0.0188,-10.991,0.018,-3.118,0.013, 8.20e-02,  0,0.92,13.462174, 0.725509,NOT_AVAILABLE,0,132.80673573397, 11.85509150677,1.0
132.81404341942,11.85077306254,0.7485,0.3777,-3.444,0.357,-5.555,0.244, 8.69e-02,  2,0.942,19.293442, 0.772486,NOT_AVAILABLE,0,132.81405906137, 11.85079774986,0.74
132.81510866113,11.84893949218,1.1324,0.0156,-10.862,0.016,-2.686,0.012, 6.98e-02,  0,0.872,12.771166, 1.014192,NOT_AVAILABLE,0,132.81515798625, 11.84895142845,1.0
132.80360980054,11.86469480589,0.6381,0.1892,-3.04,0.179,-4.465,0.132, 5.88e-02,  0,1.076,18.358807, 2.069851,NOT_AVAILABLE,0,132.80362360484, 11.86471465117,0.7
132.8081770163,11.85807871439,1.1327,0.1158,-10.961,0.122,-3.414,0.084, 5.62e-02,  0,0.972,17.453980, 2.047613,NOT_AVAILABLE,0,132.80822679593, 11.85809388715,1.0
132.80559504321,11.86114668128,1.1504,0.0165,-11.098,0.016,-2.788,0.012, 8.99e-02,  3,0.998,13.129307, 1.235869,VARIABLE     ,0,132.80564544407, 11.86115907057,1.0
132.84896984685,11.84119462506,1.588,0.669,-9.936,0.671,-6.483,0.561, 9.56e-02,  0,1.064,20.074915, 2.045059,NOT_AVAILABLE,0,132.84901496904, 11.84122343990,0.98
132.84255840104,11.84819556016,1.681,0.3345,-11.255,0.33,-2.943,0.252, 7.59e-02,  0,1.435,18.622234, 2.384111,NOT_AVAILABLE,0,132.84260951269, 11.84820863837,1.0
132.84419755138,11.84723641067,1.05,0.1889,-11.762,0.344,-1.99,0.397, 2.70e-02,  0,1.016,17.732815,         ,NOT_AVAILABLE,0,132.84425096262, 11.84724525298,1.0
132.85375933648,11.84329985753,1.086,0.1853,-10.818,0.197,-3.024,0.138, 4.72e-02,  0,0.937,18.437265, 2.263481,NOT_AVAILABLE,0,132.85380846153, 11.84331329792,1.0
132.84388329155,11.8471185207,0.8811,0.1049,-12.084,0.109,-1.438,0.092, 5.03e-02,  7,2.088,16.212490, 1.381138,NOT_AVAILABLE,0,132.84393816526, 11.84712491327,1.0
132.82816875997,11.85518455416,1.1588,0.0175,-11.026,0.018,-2.627,0.016, 7.72e-02,  0,0.928,12.798285, 1.030114,NOT_AVAILABLE,0,132.82821883328, 11.85519623155,1.0
132.84392335149,11.85510530738,0.4318,0.0492,-2.385,0.05,1.851,0.036, 6.14e-02,  0,0.973,16.026674, 0.826741,NOT_AVAILABLE,0,132.84393418157, 11.85509708281,0.56
132.83917925175,11.85756345166,0.9087,0.1268,-11.344,0.13,-2.858,0.096, 4.02e-02,  0,1.031,17.736376, 2.212658,NOT_AVAILABLE,0,132.83923076792, 11.85757615385,1.0
132.83344173461,11.85045922101,1.112,0.0232,-10.639,0.023,-2.916,0.018, 7.08e-02,  0,1.012,14.146556, 0.825965,NOT_AVAILABLE,0,132.83349004816, 11.85047218041,1.0
132.85328920796,11.86370206596,1.1776,0.1781,-11.04,0.191,-2.529,0.127, 4.00e-02,  0,1.026,18.323610, 2.153210,NOT_AVAILABLE,0,132.85333934617, 11.86371330586,1.0
132.84330749134,11.85810839776,1.1554,0.0175,-10.972,0.018,-2.958,0.012, 7.76e-02,  0,0.968,13.148642, 0.747004,NOT_AVAILABLE,0,132.84335731809, 11.85812154418,1.0
132.84059596052,11.86167133169,1.1358,0.0519,-10.99,0.051,-2.566,0.039, 6.39e-02,  0,2.555,13.885080, 0.846586,NOT_AVAILABLE,1,132.84064587090, 11.86168273786,1.0
132.86996312231,11.86664774968,1.1533,0.0162,-11.028,0.017,-2.858,0.014, 7.85e-02,  0,1.04,12.497738, 0.851831,NOT_AVAILABLE,0,132.87001320493, 11.86666045177,1.0
132.87060584812,11.8701366248,1.1531,0.0282,-10.959,0.03,-2.886,0.021, 7.47e-02,  0,1.064,14.762794, 1.004039,VARIABLE     ,0,132.87065561931, 11.87014945251,1.0
132.87436228808,11.8583103658,1.1175,0.0161,-11.19,0.017,-2.577,0.012, 8.92e-02,  0,0.987,13.176510, 0.658376,NOT_AVAILABLE,0,132.87441310607, 11.85832182044,1.0
132.86607520607,11.86281373365,1.1586,0.027,-10.549,0.028,-2.694,0.02, 8.70e-02,  0,1.133,14.422542, 0.984794,NOT_AVAILABLE,0,132.86612311208, 11.86282570872,1.0
132.86250050005,11.86459429472,1.1613,0.0404,-10.91,0.043,-2.674,0.032, 1.07e-01,  0,1.587,10.931228, 0.122561,NOT_AVAILABLE,0,132.86255004788, 11.86460617892,1.0
132.86232293328,11.87222618298,1.8316,0.252,-11.284,0.262,-19.784,0.19, 4.43e-02,  0,1.037,18.926908, 2.328766,NOT_AVAILABLE,0,132.86237417950, 11.87231410993,0.9
132.85629405396,11.8774408945,1.1464,0.0162,-10.672,0.016,-2.886,0.012, 8.50e-02,  0,1.039,13.119683, 0.765211,NOT_AVAILABLE,0,132.85634252463, 11.87745372008,1.0
132.86787429806,11.87152366131,1.141,0.0154,-11.152,0.016,-3.051,0.012, 8.35e-02,  0,0.973,12.661663, 0.747283,NOT_AVAILABLE,0,132.86792494720, 11.87153722051,1.0
132.86685941351,11.88876596722,0.9654,0.0585,-11.049,0.059,-2.577,0.04, 7.90e-02,  0,0.99,16.299547, 1.338783,NOT_AVAILABLE,0,132.86690959851, 11.88877741947,0.98
132.86450791426,11.88400936952,1.1619,0.0208,-11.084,0.021,-3.021,0.017, 8.59e-02,  0,0.97,14.019467, 0.805537,NOT_AVAILABLE,0,132.86455825764, 11.88402279819,1.0
132.82121336849,11.86804251161,1.0181,0.0884,-11.451,0.082,-3.193,0.064, 4.71e-02,  0,0.964,16.950493, 1.668556,NOT_AVAILABLE,0,132.82126537130, 11.86805670493,1.0
132.84058944598,11.87717763675,1.1214,0.0602,-11.074,0.061,-2.053,0.042, 6.16e-02,  0,2.847,11.133349, 0.809543,NOT_AVAILABLE,0,132.84063974225, 11.87718675927,1.0
132.83393823408,11.87999114465,1.1345,0.0197,-11.103,0.019,-3.171,0.015, 7.30e-02,  0,0.98,13.720304, 0.751695,NOT_AVAILABLE,0,132.83398866311, 11.88000523838,1.0
132.83199152304,11.8696389219,1.1417,0.0205,-11.141,0.02,-3.319,0.015, 7.86e-02,  0,0.921,13.745495, 0.819188,NOT_AVAILABLE,0,132.83204212216, 11.86965367491,1.0
132.81427713738,11.8660977503,1.1257,0.0287,-10.858,0.028,-2.846,0.022, 6.83e-02,  1,1.029,14.823226, 0.921804,NOT_AVAILABLE,0,132.81432644757, 11.86611040093,1.0
132.81560950892,11.88299766317,1.2441,0.0317,-11.779,0.032,-1.596,0.024, 5.38e-02,  0,1.819,12.673018, 0.744877,NOT_AVAILABLE,1,132.81566300477, 11.88300475862,1.0
132.82487060319,11.87379461367,0.3815,0.1906,-3.173,0.179,-2.01,0.131, 7.04e-02,  0,1.208,18.115189, 1.130995,NOT_AVAILABLE,0,132.82488501437, 11.87380354542,0.54
132.84137577875,11.88580229589,1.1236,0.034,-10.805,0.033,-2.845,0.024, 6.62e-02,  0,1.021,15.071660, 0.989339,NOT_AVAILABLE,0,132.84142485272, 11.88581493891,1.0
132.8642050738,11.89070497474,1.1336,0.0164,-10.848,0.017,-2.942,0.011, 9.01e-02,  0,0.965,12.605678, 0.747952,NOT_AVAILABLE,0,132.86425434236, 11.89071805079,0.98
132.85904725234,11.89776085199,1.1845,0.017,-11.021,0.018,-2.664,0.013, 5.70e-02,  0,0.948,10.205753, 1.227422,NOT_AVAILABLE,0,132.85909731019, 11.89777268993,0.98
132.85664429837,11.88772411334,1.1451,0.0338,-10.841,0.034,-3.136,0.025, 7.31e-02,  0,0.967,15.330952, 1.042837,NOT_AVAILABLE,0,132.85669353762, 11.88773805285,1.0
132.83994446701,11.89085613883,0.6142,0.2022,-3.207,0.197,0.065,0.145, 2.23e-02,  0,0.964,18.567072, 1.832657,NOT_AVAILABLE,0,132.83995903392, 11.89085585153,0.66
132.8463869465,11.90138406521,1.1617,0.0202,-10.821,0.02,-2.741,0.015, 8.05e-02,  0,0.971,14.013014, 0.798043,NOT_AVAILABLE,0,132.84643609556, 11.90139624716,0.98
132.75962905774,11.8500747177,1.0671,0.1281,-2.556,0.123,-2.12,0.101, 8.29e-02, 81,1.595,17.064896, 1.456480,NOT_AVAILABLE,0,132.75964066497, 11.85008413842,0.84
